Voltage (V),Current (A),Power (W),Resistance (Î©),Capacity used (mAh),Discharge Time (s)
3.633006,7.498319,27.248335,0.484276,1112,534
3.632335,7.49862,27.234713,0.484359,1114,535
3.628803,7.49839,27.208973,0.483993,1116,536
3.627417,7.498517,27.210371,0.483968,1118,537
3.628177,7.498999,27.196705,0.483839,1120,538
3.628445,7.498192,27.200258,0.483716,1122,539
3.6282,7.49839,27.20599,0.483774,1123,540
3.627954,7.498588,27.211721,0.483833,1124,541
3.626925,7.498564,27.217978,0.483947,1128,542
3.62773,7.498975,27.21273,0.483944,1131,543
3.626925,7.498501,27.198116,0.483725,1133,544
3.626791,7.499134,27.203264,0.483721,1135,545
3.625763,7.499157,27.176714,0.483364,1137,546
3.624332,7.498011,27.181236,0.483246,1139,547
3.624734,7.498327,27.160612,0.483148,1141,548
3.622812,7.498572,27.174814,0.483227,1143,549
3.621962,7.498912,27.15715,0.483149,1145,550
3.623661,7.498636,27.164016,0.483269,1147,551
3.62536,7.498359,27.170881,0.483389,1149,552
3.6246,7.498635,27.16844,0.483247,1151,553
3.624243,7.498888,27.163662,0.483253,1153,554
3.622186,7.499039,27.15947,0.48316,1156,555
3.622275,7.49839,27.165825,0.482936,1158,556
3.618654,7.498833,27.140509,0.482713,1160,557
3.618922,7.497725,27.123529,0.482591,1162,558
3.618475,7.498746,27.130762,0.482433,1164,559
3.617983,7.498691,27.136904,0.48251,1166,560
3.618207,7.497663,27.133743,0.482573,1168,561
3.619123,7.498351,27.13575,0.482564,1170,562
3.62004,7.499039,27.137758,0.482556,1172,563
3.618699,7.49873,27.127756,0.482512,1174,564
3.618743,7.499933,27.127592,0.482609,1176,565
3.618252,7.498817,27.119436,0.482446,1178,566
3.616329,7.498271,27.107325,0.482341,1181,567
3.614406,7.497821,27.099663,0.482201,1183,568
3.614138,7.498042,27.09667,0.481831,1185,569
3.613333,7.498706,27.091877,0.481857,1187,570
3.612394,7.498011,27.090687,0.481797,1189,571
3.611455,7.498525,27.08547,0.481681,1191,572
3.612506,7.498702,27.097845,0.481737,1193,573
3.613557,7.49888,27.11022,0.481793,1195,574
3.61378,7.499347,27.096428,0.482096,1197,575
3.613154,7.498549,27.07832,0.481709,1199,576
3.611858,7.498343,27.090923,0.481778,1201,577
3.611321,7.498477,27.080275,0.481468,1203,578
3.608773,7.498983,27.063076,0.481246,1206,579
3.608281,7.497749,27.060555,0.481157,1208,580
3.60837,7.497631,27.051048,0.481144,1210,581
3.607119,7.497599,27.05497,0.481254,1212,582
3.608057,7.497963,27.05057,0.481197,1214,583
3.608438,7.498236,27.05688,0.481204,1216,584
3.608818,7.498509,27.06319,0.48121,1218,585
3.608057,7.498746,27.059572,0.481273,1220,586
3.60761,7.498944,27.055109,0.481248,1222,587
3.606448,7.498785,27.051825,0.48119,1224,588
3.605375,7.497868,27.038286,0.480873,1226,589
3.605285,7.498588,27.033691,0.480851,1228,590
3.604257,7.49854,27.033863,0.480673,1231,591
3.603989,7.498564,27.027693,0.48054,1233,592
3.603273,7.498359,27.019415,0.480753,1235,593
3.603832,7.498406,27.025642,0.480622,1237,594
3.604391,7.498454,27.031868,0.48049,1239,595
3.603139,7.498714,27.022942,0.480532,1241,596
3.602782,7.499047,27.031765,0.480615,1243,597
3.602603,7.49839,27.014917,0.480473,1245,598
3.601798,7.498635,27.009459,0.48039,1247,599
3.600859,7.498295,26.983959,0.480099,1249,600
3.599786,7.498082,26.990225,0.480288,1251,601
3.598087,7.498398,26.999254,0.480018,1253,602
3.599384,7.497852,26.982452,0.479974,1256,603
3.598937,7.498208,26.98349,0.480041,1258,604
3.599608,7.498426,26.988302,0.480031,1260,605
3.600278,7.498643,26.993114,0.480021,1262,606
3.599875,7.499426,26.988554,0.48001,1264,607
3.598445,7.498556,26.990612,0.479888,1266,608
3.59916,7.499355,26.99119,0.479934,1268,609
3.597014,7.49896,26.984104,0.479731,1270,610
3.596343,7.498121,26.95505,0.479504,1272,611
3.594108,7.497409,26.952885,0.479541,1274,612
3.594063,7.497837,26.959473,0.479334,1276,613
3.595315,7.498271,26.949551,0.479381,1278,614
3.592811,7.4982,26.962029,0.479656,1281,615
3.594286,7.498616,26.96581,0.479541,1283,616
3.595762,7.499031,26.969591,0.479425,1285,617
3.594108,7.498003,26.944424,0.479259,1287,618
3.594913,7.498263,26.957869,0.479179,1289,619
3.59375,7.498794,26.947748,0.47911,1291,620
3.595226,7.498699,26.941973,0.479086,1293,621
3.590441,7.497884,26.927277,0.478962,1295,622
3.590889,7.497876,26.92564,0.478726,1297,623
3.589592,7.4982,26.921518,0.478719,1299,624
3.589681,7.497639,26.921837,0.478569,1301,625
3.590263,7.498382,26.914757,0.478786,1303,626
3.590598,7.498461,26.918863,0.478806,1306,627
3.590933,7.49854,26.922968,0.478825,1308,628
3.589145,7.498343,26.910452,0.478764,1310,629
3.588966,7.498446,26.91263,0.478552,1312,630
3.588876,7.498461,26.907127,0.478707,1314,631
3.587401,7.498873,26.896421,0.478335,1316,632
3.586194,7.498873,26.890522,0.478453,1318,633
3.585836,7.498549,26.891073,0.478173,1320,634
3.585434,7.498295,26.888346,0.47819,1322,635
3.584048,7.497828,26.877901,0.478236,1324,636
3.585054,7.498184,26.890714,0.478236,1326,637
3.58606,7.49854,26.903526,0.478237,1328,638
3.585523,7.498327,26.894264,0.478252,1331,639
3.585523,7.499094,26.883068,0.478075,1333,640
3.584271,7.498888,26.88345,0.478163,1335,641
3.584405,7.497876,26.871624,0.477846,1337,642
3.581589,7.498501,26.85174,0.477445,1339,643
3.580426,7.498533,26.848764,0.477642,1341,644
3.580426,7.498359,26.853775,0.477481,1343,645
3.58056,7.498469,26.835094,0.47733,1345,646
3.578459,7.498469,26.846672,0.477759,1347,647
3.579845,7.498283,26.852733,0.477664,1349,648
3.581231,7.498097,26.858793,0.47757,1351,649
3.58065,7.498406,26.854111,0.477571,1353,650
3.578906,7.498983,26.840635,0.477392,1356,651
3.578683,7.498366,26.841488,0.477279,1358,652
3.580158,7.499514,26.822035,0.477074,1360,653
3.576626,7.49843,26.822359,0.47709,1362,654
3.578325,7.498208,26.826265,0.477108,1364,655
3.57752,7.498611,26.806438,0.476858,1366,656
3.575821,7.498335,26.813942,0.477015,1368,657
3.576507,7.498303,26.821032,0.477045,1370,658
3.577192,7.498272,26.828123,0.477075,1372,659
3.577878,7.49824,26.835213,0.477105,1374,660
3.576313,7.498335,26.814789,0.477049,1376,661
3.577431,7.499173,26.813976,0.476793,1378,662
3.574212,7.499497,26.812641,0.476876,1381,663
3.571305,7.497544,26.799887,0.476399,1383,664
3.5722,7.498549,26.789154,0.476441,1385,665
3.573496,7.498611,26.793859,0.476415,1387,666
3.572423,7.497789,26.779448,0.476444,1389,667
3.571931,7.498382,26.780237,0.47631,1391,668
3.571238,7.498726,26.78723,0.476448,1392,669
3.570545,7.499071,26.794224,0.476585,1393,670
3.572423,7.498754,26.791227,0.476499,1397,671
3.570903,7.498968,26.778219,0.476423,1399,672
3.57144,7.498359,26.785849,0.4763,1401,673
3.569561,7.498944,26.776588,0.476232,1403,674
3.569383,7.498256,26.755516,0.475891,1406,675
3.568489,7.497955,26.746042,0.47576,1408,676
3.567907,7.498327,26.75013,0.475894,1410,677
3.567192,7.498841,26.747766,0.475776,1412,678
3.56603,7.498042,26.748831,0.475572,1414,679
3.566722,7.498319,26.751173,0.475671,1416,680
3.567415,7.498596,26.753515,0.47577,1418,681
3.568667,7.499228,26.746443,0.475912,1420,682
3.567729,7.498802,26.751522,0.475738,1422,683
3.566164,7.498975,26.743256,0.47567,1424,684
3.566342,7.498699,26.724926,0.475391,1426,685
3.564688,7.498746,26.726383,0.475435,1428,686
3.561916,7.497979,26.722145,0.475267,1430,687
3.563749,7.498706,26.714788,0.474966,1433,688
3.564241,7.49809,26.712614,0.475049,1435,689
3.562631,7.498509,26.707619,0.475204,1437,690
3.563168,7.498529,26.719577,0.475302,1439,691
3.563704,7.498549,26.731535,0.475399,1441,692
3.562095,7.499102,26.718908,0.47512,1443,693
3.561648,7.498311,26.707426,0.475017,1445,694
3.561022,7.498517,26.71361,0.475175,1447,695
3.561469,7.498596,26.700472,0.47476,1449,696
3.558429,7.498256,26.691477,0.474729,1451,697
3.559323,7.497623,26.683516,0.474504,1453,698
3.560038,7.498121,26.674051,0.474599,1455,699
3.55816,7.498667,26.687407,0.474568,1458,700
3.558608,7.499157,26.68334,0.474593,1460,701
3.558832,7.498908,26.686631,0.474608,1462,702
3.559055,7.498659,26.689922,0.474623,1464,703
3.55825,7.498888,26.676874,0.474471,1466,704
3.556864,7.499007,26.67613,0.474393,1468,705
3.558339,7.498841,26.681108,0.474359,1470,706
3.557356,7.498817,26.658731,0.474056,1472,707
3.554584,7.499086,26.649611,0.474074,1474,708
3.555388,7.498588,26.650803,0.474025,1476,709
3.552661,7.498414,26.649807,0.474053,1478,710
3.554405,7.498802,26.638988,0.473891,1480,711
3.55389,7.498544,26.649968,0.474072,1482,712
3.553376,7.498287,26.660948,0.474254,1483,713
3.55436,7.498588,26.663559,0.474113,1487,714
3.553466,7.49934,26.648582,0.473982,1489,715
3.554405,7.498738,26.648273,0.473772,1491,716
3.551946,7.498604,26.639629,0.473796,1493,717
3.552035,7.499197,26.619816,0.473557,1495,718
3.550694,7.498628,26.630886,0.473449,1497,719
3.549621,7.498651,26.614531,0.473369,1499,720
3.54819,7.498525,26.613531,0.473309,1501,721
3.549263,7.498287,26.617863,0.473236,1503,722
3.549576,7.498315,26.623019,0.473294,1506,723
3.549889,7.498343,26.628176,0.473352,1508,724
3.549755,7.498738,26.621695,0.473331,1510,725
3.549799,7.498952,26.614635,0.473297,1512,726
3.548235,7.499063,26.615803,0.473279,1514,727
3.548369,7.4982,26.606915,0.473474,1516,728
3.5481,7.498327,26.594084,0.473208,1518,729
3.548056,7.498374,26.595938,0.472944,1520,730
3.54667,7.498208,26.589195,0.473001,1522,731
3.54582,7.498216,26.584255,0.47264,1524,732
3.544255,7.498137,26.580399,0.472881,1526,733
3.545373,7.498497,26.583069,0.472932,1528,734
3.546491,7.498857,26.585739,0.472983,1530,735
3.545463,7.499094,26.606312,0.473105,1533,736
3.546223,7.498549,26.597197,0.47275,1535,737
3.54591,7.498983,26.574308,0.472744,1537,738
3.544792,7.498778,26.582588,0.472482,1539,739
3.54202,7.498683,26.557072,0.472362,1541,740
3.540723,7.498461,26.566771,0.472474,1543,741
3.541215,7.498754,26.558893,0.472316,1545,742
3.541573,7.498343,26.55579,0.472166,1547,743
3.540008,7.49862,26.562695,0.472397,1549,744
3.54088,7.498612,26.56269,0.47238,1551,745
3.541752,7.498604,26.562685,0.472362,1553,746
3.541662,7.499039,26.559561,0.472332,1555,747
3.540545,7.498849,26.554617,0.472274,1558,748
3.540097,7.498454,26.545033,0.472004,1560,749
3.539874,7.498802,26.542795,0.471916,1562,750
3.537191,7.498802,26.528606,0.47172,1564,751
3.537415,7.498778,26.525892,0.471758,1566,752
3.537683,7.4982,26.531397,0.47165,1568,753
3.537102,7.498327,26.514353,0.471673,1570,754
3.536677,7.498422,26.52321,0.47184,1571,755
3.536252,7.498517,26.532068,0.472007,1572,756
3.537817,7.49892,26.527769,0.4718,1576,757
3.536476,7.499007,26.524054,0.471546,1578,758
3.53652,7.499086,26.51659,0.471719,1580,759
3.536431,7.498723,26.517178,0.471401,1583,760
3.533525,7.498145,26.493206,0.471154,1585,761
3.53433,7.498746,26.500332,0.470998,1587,762
3.533123,7.498224,26.494045,0.471074,1589,763
3.532228,7.498327,26.48407,0.470875,1591,764
3.531513,7.498659,26.480354,0.471053,1593,765
3.532787,7.499146,26.490286,0.47108,1595,766
3.534061,7.499632,26.500219,0.471108,1597,767
3.533078,7.499118,26.490469,0.471164,1599,768
3.532362,7.498944,26.489937,0.471175,1601,769
3.532072,7.499248,26.484461,0.470948,1603,770
3.531781,7.499553,26.478985,0.47072,1605,771
3.53035,7.498311,26.462641,0.470696,1608,772
3.529367,7.498003,26.456493,0.470798,1610,773
3.528651,7.498446,26.45792,0.470654,1612,774
3.525879,7.498406,26.453619,0.470429,1614,775
3.527444,7.498422,26.459846,0.470617,1616,776
3.527914,7.49862,26.461508,0.470588,1618,777
3.528383,7.498817,26.463171,0.47056,1620,778
3.527757,7.498683,26.465351,0.470633,1622,779
3.5274,7.498153,26.453087,0.470395,1624,780
3.527712,7.499244,26.45948,0.470442,1626,781
3.528696,7.498628,26.43255,0.470158,1628,782
3.525879,7.497607,26.433592,0.470158,1630,783
3.523376,7.499395,26.426235,0.470114,1633,784
3.523644,7.498501,26.424587,0.470106,1635,785
3.523107,7.498754,26.417662,0.469968,1637,786
3.524493,7.498097,26.43124,0.47011,1639,787
3.524382,7.498639,26.430707,0.470058,1641,788
3.52427,7.499181,26.430174,0.470006,1643,789
3.524359,7.49828,26.425341,0.470033,1645,790
3.524538,7.498746,26.42428,0.469906,1647,791
3.523599,7.498699,26.427906,0.469953,1649,792
3.522258,7.498177,26.403107,0.469595,1651,793
3.520559,7.49805,26.397799,0.469435,1653,794
3.520827,7.498327,26.398052,0.469383,1655,795
3.519665,7.498382,26.390673,0.469494,1658,796
3.51877,7.498778,26.397631,0.4696,1660,797
3.519932,7.498861,26.395628,0.46963,1662,798
3.521095,7.498944,26.393625,0.469659,1664,799
3.52114,7.498936,26.395979,0.469504,1666,800
3.519039,7.499411,26.391394,0.469399,1668,801
3.520559,7.498659,26.388609,0.469451,1670,802
3.520603,7.498406,26.376673,0.469156,1672,803
3.516714,7.498723,26.373861,0.468982,1674,804
3.517876,7.498556,26.377565,0.468905,1676,805
3.515417,7.498208,26.359108,0.468811,1678,806
3.517295,7.498454,26.368042,0.468994,1680,807
3.515238,7.498754,26.377035,0.468973,1683,808
3.515908,7.498636,26.377062,0.468972,1685,809
3.516579,7.498517,26.37709,0.46897,1687,810
3.517474,7.499268,26.36627,0.468938,1689,811
3.516222,7.498572,26.360699,0.468856,1691,812
3.515551,7.499078,26.357468,0.46869,1693,813
3.515417,7.499316,26.346943,0.468506,1695,814
3.513584,7.498097,26.339132,0.468433,1697,815
3.512198,7.498975,26.329552,0.46829,1699,816
3.511706,7.498271,26.327139,0.468319,1701,817
3.511572,7.498177,26.326298,0.468096,1703,818
3.511706,7.498699,26.335734,0.468172,1706,819
3.51184,7.499221,26.345171,0.468249,1708,820
3.512421,7.499244,26.337692,0.468235,1710,821
3.512243,7.498817,26.331968,0.468356,1712,822
3.51108,7.498414,26.334652,0.468337,1714,823
3.510946,7.498485,26.321886,0.468087,1716,824
3.508934,7.498303,26.319572,0.467849,1718,825
3.50795,7.498216,26.302866,0.467728,1720,826
3.506788,7.498572,26.307388,0.467729,1722,827
3.507101,7.498374,26.296326,0.467729,1724,828
3.507458,7.49839,26.303761,0.467737,1726,829
3.508688,7.498394,26.31003,0.467761,1728,830
3.509918,7.498398,26.316298,0.467785,1730,831
3.507414,7.498738,26.311689,0.467814,1733,832
3.506833,7.498113,26.300537,0.46768,1735,833
3.507458,7.499197,26.300438,0.467684,1737,834
3.507548,7.498437,26.274702,0.467562,1739,835
3.505134,7.49862,26.276873,0.467308,1741,836
3.504284,7.498485,26.267603,0.467184,1743,837
3.50339,7.498295,26.269714,0.467194,1745,838
3.503524,7.499331,26.265463,0.467158,1747,839
3.502898,7.498525,26.275949,0.46748,1749,840
3.503994,7.498806,26.2812,0.46748,1751,841
3.505089,7.499086,26.286451,0.467481,1753,842
3.503837,7.498975,26.274488,0.467323,1755,843
3.503077,7.49877,26.280359,0.467421,1758,844
3.502943,7.499395,26.268311,0.467092,1760,845
3.499366,7.498944,26.245552,0.466884,1762,846
3.500126,7.498785,26.249214,0.466825,1764,847
3.50102,7.498975,26.251287,0.466663,1766,848
3.498427,7.498912,26.239439,0.466542,1768,849
3.498293,7.498936,26.23234,0.46656,1770,850
3.498539,7.498612,26.238003,0.466626,1772,851
3.498785,7.498287,26.243666,0.466691,1774,852
3.499455,7.498928,26.240427,0.466584,1776,853
3.499008,7.498667,26.24045,0.466629,1778,854
3.498338,7.498952,26.23138,0.466426,1780,855
3.498293,7.498817,26.218781,0.466253,1783,856
3.495565,7.498382,26.217159,0.466369,1785,857
3.494493,7.498153,26.208223,0.465983,1787,858
3.495029,7.498651,26.20508,0.466019,1789,859
3.494582,7.498778,26.20208,0.466083,1791,860
3.494716,7.498656,26.20948,0.46613,1793,861
3.49485,7.498533,26.216879,0.466178,1795,862
3.495878,7.49945,26.216175,0.466283,1797,863
3.494448,7.498865,26.203836,0.466051,1799,864
3.495029,7.49858,26.210464,0.466127,1801,865
3.494179,7.499529,26.216078,0.466025,1803,866
3.494716,7.499039,26.195919,0.465878,1805,867
3.492458,7.498644,26.186531,0.465666,1808,868
3.4902,7.498248,26.177143,0.465455,1810,869
3.491452,7.498611,26.17841,0.46552,1812,870
3.490021,7.498517,26.174255,0.465524,1814,871
3.491251,7.498489,26.177692,0.465636,1816,872
3.492481,7.498461,26.181128,0.465749,1818,873
3.491899,7.498525,26.183756,0.465653,1820,874
3.490782,7.499173,26.184637,0.465575,1822,875
3.489574,7.498667,26.161728,0.465368,1824,876
3.489753,7.499166,26.174732,0.465403,1826,877
3.488233,7.49858,26.154705,0.465007,1828,878
3.487026,7.498161,26.14402,0.464908,1830,879
3.485908,7.498414,26.144238,0.464865,1833,880
3.487607,7.498651,26.140568,0.465005,1835,881
3.48564,7.498097,26.136471,0.465098,1837,882
3.486534,7.49839,26.139623,0.465094,1839,883
3.487428,7.498683,26.142775,0.465091,1841,884
3.488501,7.499142,26.156363,0.464966,1843,885
3.486713,7.498509,26.144373,0.464987,1845,886
3.486802,7.498809,26.142656,0.464975,1847,887
3.486221,7.49911,26.132645,0.464672,1849,888
3.483225,7.498501,26.117645,0.464531,1851,889
3.483449,7.498232,26.111013,0.464433,1853,890
3.483941,7.498691,26.125614,0.464549,1855,891
3.481526,7.498651,26.109301,0.464316,1858,892
3.480409,7.498691,26.119122,0.464416,1860,893
3.48204,7.498505,26.115783,0.464516,1862,894
3.483672,7.498319,26.112444,0.464616,1864,895
3.481169,7.498723,26.115923,0.464556,1866,896
3.480856,7.498738,26.109304,0.464091,1868,897
3.481884,7.498991,26.112726,0.464402,1870,898
3.479917,7.498327,26.086739,0.464058,1872,899
3.479201,7.49771,26.081045,0.464009,1874,900
3.477502,7.499205,26.083054,0.463858,1876,901
3.477681,7.498003,26.079344,0.463934,1878,902
3.478352,7.498509,26.080189,0.463697,1880,903
3.478777,7.498308,26.080864,0.463768,1882,904
3.479201,7.498106,26.081539,0.46384,1885,905
3.478218,7.498825,26.095886,0.463773,1887,906
3.477055,7.498564,26.091652,0.463702,1889,907
3.477547,7.49877,26.089436,0.463895,1891,908
3.477637,7.499039,26.070101,0.463611,1893,909
3.47549,7.49858,26.044712,0.463278,1895,910
3.474686,7.497884,26.051825,0.463434,1897,911
3.473121,7.498651,26.047459,0.4632,1899,912
3.473344,7.498849,26.047684,0.463206,1901,913
3.472495,7.498192,26.040257,0.463539,1903,914
3.473747,7.498667,26.045944,0.463411,1906,915
3.474999,7.499142,26.05163,0.463283,1908,916
3.474551,7.499086,26.054802,0.463333,1910,917
3.473434,7.498754,26.052944,0.463369,1912,918
3.473389,7.498604,26.04315,0.463135,1914,919
3.472316,7.49809,26.02581,0.462835,1916,920
3.470393,7.498351,26.02352,0.46292,1918,921
3.469678,7.498936,26.011869,0.462746,1920,922
3.468918,7.498706,26.011385,0.462707,1922,923
3.468113,7.498754,26.012093,0.462558,1924,924
3.46827,7.498829,26.020633,0.462674,1925,925
3.468426,7.498904,26.029173,0.462791,1926,926
3.469768,7.499577,26.027512,0.462684,1930,927
3.469007,7.499039,26.012711,0.462655,1933,928
3.46941,7.49854,26.018602,0.462701,1935,929
3.468963,7.498778,26.012665,0.46248,1937,930
3.467398,7.498683,25.981638,0.462298,1939,931
3.464939,7.498904,25.991163,0.462198,1941,932
3.464536,7.498564,25.993439,0.462095,1943,933
3.463955,7.498121,25.978231,0.462047,1945,934
3.464715,7.498691,25.981224,0.462065,1947,935
3.465252,7.498374,25.98188,0.462162,1949,936
3.46561,7.498481,25.987602,0.462109,1951,937
3.465967,7.498588,25.993324,0.462055,1953,938
3.464179,7.499063,25.983284,0.462009,1955,939
3.464581,7.499197,25.986406,0.46201,1957,940
3.463821,7.499458,25.980522,0.46184,1960,941
3.462435,7.498865,25.960039,0.461703,1962,942
3.462435,7.498564,25.948696,0.461587,1964,943
3.461183,7.498873,25.944708,0.461441,1966,944
3.458858,7.499094,25.944946,0.46145,1968,945
3.460557,7.499292,25.943769,0.461389,1970,946
3.460758,7.499224,25.950684,0.461447,1972,947
3.460959,7.499157,25.957598,0.461505,1974,948
3.460557,7.498762,25.945829,0.461393,1976,949
3.461004,7.498469,25.948109,0.461517,1978,950
3.460602,7.498817,25.943441,0.461327,1980,951
3.458679,7.498256,25.940458,0.460932,1982,952
3.456533,7.49862,25.927345,0.461078,1985,953
3.457204,7.498295,25.907867,0.460953,1987,954
3.455907,7.498485,25.924858,0.460923,1989,955
3.456623,7.499166,25.915699,0.460827,1991,956
3.4547,7.498533,25.903721,0.460861,1993,957
3.455036,7.498766,25.91073,0.460795,1995,958
3.455371,7.498999,25.91774,0.460729,1997,959
3.456444,7.49828,25.917927,0.460862,1999,960
3.455997,7.498643,25.905001,0.46091,2001,961
3.455684,7.499213,25.90292,0.460681,2003,962
3.453001,7.499221,25.901361,0.460356,2005,963
3.452599,7.499545,25.883156,0.460344,2007,964
3.45242,7.498572,25.883392,0.460388,2010,965
3.450765,7.498667,25.876156,0.460164,2012,966
3.450721,7.498999,25.875975,0.459903,2014,967
3.451436,7.499031,25.888458,0.460492,2016,968
3.451772,7.499232,25.883534,0.460395,2018,969
3.452107,7.499434,25.878609,0.460297,2020,970
3.451213,7.498817,25.879929,0.460221,2022,971
3.450676,7.498335,25.873373,0.460111,2024,972
3.450274,7.499189,25.877398,0.460185,2026,973
3.449916,7.498074,25.869108,0.459957,2028,974
3.446518,7.498082,25.850958,0.459775,2030,975
3.447323,7.498706,25.844839,0.459709,2032,976
3.447591,7.498485,25.849428,0.459653,2035,977
3.44692,7.49877,25.838223,0.459574,2037,978
3.444774,7.49896,25.83041,0.45957,2039,979
3.446831,7.499142,25.836771,0.459714,2041,980
3.448888,7.499323,25.843132,0.459857,2043,981
3.445132,7.498699,25.855141,0.459621,2045,982
3.445177,7.498382,25.838112,0.459462,2047,983
3.446429,7.49892,25.833305,0.459432,2049,984
3.445937,7.499347,25.826977,0.459085,2051,985
3.442405,7.498809,25.807428,0.458935,2053,986
3.442181,7.498596,25.807438,0.458783,2055,987
3.441108,7.498011,25.808432,0.459023,2057,988
3.44075,7.498113,25.806946,0.458895,2060,989
3.441555,7.498596,25.826811,0.459022,2062,990
3.442494,7.498714,25.822182,0.45906,2064,991
3.443433,7.498833,25.817553,0.459098,2066,992
3.440661,7.499205,25.804945,0.458895,2068,993
3.441108,7.498461,25.813749,0.458882,2070,994
3.440884,7.498635,25.796843,0.458956,2072,995
3.439588,7.498509,25.776619,0.458489,2074,996
3.437218,7.498034,25.76668,0.458408,2076,997
3.437352,7.498667,25.774139,0.45828,2078,998
3.435743,7.498113,25.768539,0.458242,2080,999
3.435787,7.497844,25.766861,0.45823,2082,1000
3.434983,7.499054,25.774563,0.458161,2085,1001
3.436212,7.499153,25.777704,0.458244,2087,1002
3.437442,7.499252,25.780844,0.458327,2089,1003
3.43695,7.498611,25.773033,0.45822,2091,1004
3.435787,7.499007,25.76939,0.458166,2093,1005
3.436682,7.498936,25.77305,0.458162,2095,1006
3.433775,7.49896,25.739714,0.457851,2097,1007
3.432479,7.498493,25.741953,0.457885,2099,1008
3.432613,7.49858,25.734659,0.457743,2101,1009
3.431674,7.499142,25.72438,0.457622,2103,1010
3.431361,7.497528,25.723858,0.457606,2105,1011
3.43183,7.498311,25.734313,0.457645,2106,1012
3.4323,7.499094,25.744768,0.457684,2107,1013
3.432032,7.499331,25.74754,0.457715,2112,1014
3.430825,7.499331,25.744144,0.457489,2114,1015
3.431853,7.499529,25.726597,0.457543,2116,1016
3.430243,7.498983,25.732735,0.457604,2118,1017
3.429349,7.498635,25.70322,0.457166,2120,1018
3.428231,7.499102,25.701771,0.457052,2122,1019
3.428008,7.498936,25.706184,0.457023,2124,1020
3.427874,7.498833,25.700989,0.457044,2126,1021
3.425549,7.498454,25.682121,0.45693,2128,1022
3.425728,7.499063,25.702848,0.457033,2130,1023
3.426286,7.499058,25.700237,0.456986,2132,1024
3.426845,7.499054,25.697626,0.456938,2135,1025
3.425504,7.49873,25.703966,0.456911,2137,1026
3.425459,7.499213,25.696278,0.456995,2139,1027
3.425415,7.498968,25.69899,0.456864,2141,1028
3.423447,7.49862,25.671862,0.456492,2143,1029
3.423492,7.498635,25.669926,0.45653,2145,1030
3.422911,7.498833,25.661913,0.456441,2147,1031
3.422642,7.498208,25.659836,0.456242,2149,1032
3.421838,7.498517,25.646704,0.456211,2151,1033
3.422934,7.498853,25.660838,0.456345,2153,1034
3.424029,7.499189,25.674971,0.45648,2155,1035
3.422195,7.499149,25.665388,0.456334,2157,1036
3.423,7.499039,25.656063,0.45633,2160,1037
3.421927,7.498983,25.660942,0.456261,2162,1038
3.419915,7.498723,25.63899,0.45593,2164,1039
3.419155,7.498256,25.633205,0.455993,2166,1040
3.417993,7.498604,25.631119,0.455777,2168,1041
3.416696,7.498406,25.622547,0.455901,2170,1042
3.416875,7.49892,25.622164,0.455623,2172,1043
3.418127,7.49858,25.629259,0.455737,2174,1044
3.418194,7.498722,25.63252,0.45586,2176,1045
3.418261,7.498865,25.63578,0.455984,2178,1046
3.418306,7.499426,25.629322,0.455599,2180,1047
3.416517,7.498738,25.619904,0.4556,2182,1048
3.416294,7.498975,25.61031,0.455476,2185,1049
3.415578,7.49843,25.606005,0.455402,2187,1050
3.414818,7.498667,25.59029,0.455184,2189,1051
3.412985,7.498208,25.584967,0.455197,2191,1052
3.413298,7.498888,25.584869,0.454839,2193,1053
3.412091,7.498643,25.589666,0.455307,2195,1054
3.41265,7.498992,25.591688,0.455243,2196,1055
3.413208,7.49934,25.59371,0.455179,2197,1056
3.413432,7.498975,25.582596,0.45508,2201,1057
